filepath,split,label,duration,samplerate,channels
data\for-2seconds\training\real\file4979.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file4983.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file4993.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file4997.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file4998.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file500.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5014.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file502.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5021.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5030.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5033.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5038.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5042.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5043.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5044.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5045.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5046.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5049.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file505.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5052.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5063.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5065.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5067.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file507.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5072.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5075.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5080.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5084.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5087.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5089.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5090.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5092.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5095.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5098.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file510.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5110.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5113.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5128.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file513.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5130.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5141.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5150.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5153.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5158.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5160.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5161.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5173.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5174.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5175.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5181.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5187.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5191.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5197.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5199.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file520.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5202.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5203.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5207.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5215.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5225.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5228.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5229.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5233.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5236.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5237.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5238.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file524.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5242.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5249.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5253.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5256.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5260.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5266.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5270.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5274.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5281.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5283.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5285.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5297.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file530.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5301.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5309.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5310.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5314.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5324.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5333.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file534.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5340.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5341.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5343.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5345.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5346.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5347.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5348.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file535.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5350.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5352.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file536.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5361.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5363.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5371.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5376.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5381.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5383.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5385.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5386.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5391.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5394.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5402.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5405.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5407.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5409.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5410.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5413.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5420.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5421.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5430.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file544.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5440.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5444.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5456.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5458.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5461.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5462.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5463.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5470.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5474.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5476.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5487.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5493.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5496.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5502.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5503.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5513.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5517.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5525.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5526.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5529.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5533.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5535.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file554.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5540.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5541.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5542.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5549.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5554.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5559.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5562.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5565.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5569.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5570.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5572.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file558.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5582.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5583.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file559.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5592.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5593.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5595.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5598.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5602.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
